url,path,page_type,source,indexable,in_sitemap,dynamically_generated,cluster,notes
https://saudiprivatetransfers.com/routes/tabuk-to-riyadh,/routes/tabuk-to-riyadh,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/riyadh-to-yanbu,/routes/riyadh-to-yanbu,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/yanbu-to-riyadh,/routes/yanbu-to-riyadh,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/riyadh-to-neom,/routes/riyadh-to-neom,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/neom-to-riyadh,/routes/neom-to-riyadh,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/jeddah-to-riyadh,/routes/jeddah-to-riyadh,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/jeddah-airport-to-riyadh,/routes/jeddah-airport-to-riyadh,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/riyadh-airport-to-jeddah,/routes/riyadh-airport-to-jeddah,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/tabuk-to-neom,/routes/tabuk-to-neom,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/neom-to-tabuk,/routes/neom-to-tabuk,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/jeddah-to-alula,/routes/jeddah-to-alula,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/alula-to-riyadh,/routes/alula-to-riyadh,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/alula-to-jeddah,/routes/alula-to-jeddah,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/riyadh-airport-to-makkah,/routes/riyadh-airport-to-makkah,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/jeddah-to-dammam,/routes/jeddah-to-dammam,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dammam-to-jeddah,/routes/dammam-to-jeddah,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/alula-to-madinah,/routes/alula-to-madinah,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/riyadh-airport-to-madinah,/routes/riyadh-airport-to-madinah,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/abha-to-jeddah,/routes/abha-to-jeddah,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/tabuk-to-madinah,/routes/tabuk-to-madinah,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/madinah-to-tabuk,/routes/madinah-to-tabuk,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dammam-airport-to-riyadh,/routes/dammam-airport-to-riyadh,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/madinah-airport-to-riyadh,/routes/madinah-airport-to-riyadh,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/jeddah-airport-to-taif,/routes/jeddah-airport-to-taif,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/taif-to-jeddah-airport,/routes/taif-to-jeddah-airport,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/madinah-to-yanbu,/routes/madinah-to-yanbu,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/yanbu-to-madinah,/routes/yanbu-to-madinah,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/taif-to-madinah,/routes/taif-to-madinah,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/madinah-to-taif,/routes/madinah-to-taif,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/jeddah-to-abha,/routes/jeddah-to-abha,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/alula-to-yanbu,/routes/alula-to-yanbu,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/yanbu-to-alula,/routes/yanbu-to-alula,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/hail-to-madinah,/routes/hail-to-madinah,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/madinah-to-hail,/routes/madinah-to-hail,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/alula-airport-to-riyadh,/routes/alula-airport-to-riyadh,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/alula-airport-to-jeddah,/routes/alula-airport-to-jeddah,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/abha-airport-to-jeddah,/routes/abha-airport-to-jeddah,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/abha-airport-to-riyadh,/routes/abha-airport-to-riyadh,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/yanbu-to-jeddah-airport,/routes/yanbu-to-jeddah-airport,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/jeddah-airport-to-yanbu,/routes/jeddah-airport-to-yanbu,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/riyadh-to-jizan,/routes/riyadh-to-jizan,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/jizan-to-riyadh,/routes/jizan-to-riyadh,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dammam-to-qatar-border,/routes/dammam-to-qatar-border,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/riyadh-airport-to-riyadh,/routes/riyadh-airport-to-riyadh,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/riyadh-to-riyadh-airport,/routes/riyadh-to-riyadh-airport,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/jeddah-airport-to-jeddah,/routes/jeddah-airport-to-jeddah,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/jeddah-to-jeddah-airport,/routes/jeddah-to-jeddah-airport,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/madinah-airport-to-madinah,/routes/madinah-airport-to-madinah,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/madinah-to-madinah-airport,/routes/madinah-to-madinah-airport,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/riyadh-to-al-kharj,/routes/riyadh-to-al-kharj,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/al-kharj-to-riyadh,/routes/al-kharj-to-riyadh,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/riyadh-to-diriyah,/routes/riyadh-to-diriyah,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/diriyah-to-riyadh,/routes/diriyah-to-riyadh,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/khobar-to-bahrain-airport,/routes/khobar-to-bahrain-airport,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/bahrain-airport-to-khobar,/routes/bahrain-airport-to-khobar,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dammam-to-bahrain-airport,/routes/dammam-to-bahrain-airport,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/jeddah-port-to-makkah,/routes/jeddah-port-to-makkah,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/makkah-to-jeddah-port,/routes/makkah-to-jeddah-port,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/red-sea-airport-to-umluj,/routes/red-sea-airport-to-umluj,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/umluj-to-red-sea-airport,/routes/umluj-to-red-sea-airport,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/alula-airport-to-alula,/routes/alula-airport-to-alula,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/alula-to-alula-airport,/routes/alula-to-alula-airport,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/makkah-to-riyadh,/routes/makkah-to-riyadh,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/riyadh-to-makkah,/routes/riyadh-to-makkah,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/makkah-to-kaec,/routes/makkah-to-kaec,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/makkah-to-yanbu,/routes/makkah-to-yanbu,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/makkah-to-alula,/routes/makkah-to-alula,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/makkah-to-dammam,/routes/makkah-to-dammam,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/makkah-to-abha,/routes/makkah-to-abha,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/makkah-to-jeddah-airport,/routes/makkah-to-jeddah-airport,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dammam-to-khobar,/routes/dammam-to-khobar,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/khobar-to-dammam,/routes/khobar-to-dammam,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dammam-to-dhahran,/routes/dammam-to-dhahran,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dhahran-to-dammam,/routes/dhahran-to-dammam,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dammam-to-jubail,/routes/dammam-to-jubail,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/jubail-to-dammam,/routes/jubail-to-dammam,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dammam-to-ras-tanura,/routes/dammam-to-ras-tanura,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/ras-tanura-to-dammam,/routes/ras-tanura-to-dammam,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dammam-to-qatif,/routes/dammam-to-qatif,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/qatif-to-dammam,/routes/qatif-to-dammam,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dammam-to-saihat,/routes/dammam-to-saihat,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/saihat-to-dammam,/routes/saihat-to-dammam,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dammam-to-al-khafji,/routes/dammam-to-al-khafji,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/al-khafji-to-dammam,/routes/al-khafji-to-dammam,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dammam-to-hofuf,/routes/dammam-to-hofuf,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/hofuf-to-dammam,/routes/hofuf-to-dammam,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dammam-to-abqaiq,/routes/dammam-to-abqaiq,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/abqaiq-to-dammam,/routes/abqaiq-to-dammam,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dammam-to-khafji-border,/routes/dammam-to-khafji-border,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/khafji-border-to-dammam,/routes/khafji-border-to-dammam,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/khobar-to-dammam-airport,/routes/khobar-to-dammam-airport,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dammam-airport-to-dhahran,/routes/dammam-airport-to-dhahran,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dhahran-to-dammam-airport,/routes/dhahran-to-dammam-airport,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dammam-airport-to-jubail,/routes/dammam-airport-to-jubail,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/jubail-to-dammam-airport,/routes/jubail-to-dammam-airport,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dammam-airport-to-qatif,/routes/dammam-airport-to-qatif,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/qatif-to-dammam-airport,/routes/qatif-to-dammam-airport,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dammam-airport-to-ras-tanura,/routes/dammam-airport-to-ras-tanura,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/ras-tanura-to-dammam-airport,/routes/ras-tanura-to-dammam-airport,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dammam-airport-to-saihat,/routes/dammam-airport-to-saihat,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/saihat-to-dammam-airport,/routes/saihat-to-dammam-airport,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dammam-airport-to-abqaiq,/routes/dammam-airport-to-abqaiq,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/abqaiq-to-dammam-airport,/routes/abqaiq-to-dammam-airport,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/dammam-airport-to-hofuf,/routes/dammam-airport-to-hofuf,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/routes/hofuf-to-dammam-airport,/routes/hofuf-to-dammam-airport,commercial-route,"data/routes.ts (+ makkah-routes.ts, dammam-routes.ts) via app/(main)/routes/[slug]/page.tsx",true,true,true,routes,
https://saudiprivatetransfers.com/border-transfers/bahrain-causeway,/border-transfers/bahrain-causeway,border-transfer,data/borders.ts via app/(main)/border-transfers/[border]/page.tsx,true,true,true,borders,
https://saudiprivatetransfers.com/border-transfers/qatar-border,/border-transfers/qatar-border,border-transfer,data/borders.ts via app/(main)/border-transfers/[border]/page.tsx,true,true,true,borders,
https://saudiprivatetransfers.com/border-transfers/uae-border,/border-transfers/uae-border,border-transfer,data/borders.ts via app/(main)/border-transfers/[border]/page.tsx,true,true,true,borders,
https://saudiprivatetransfers.com/border-transfers/kuwait-border,/border-transfers/kuwait-border,border-transfer,data/borders.ts via app/(main)/border-transfers/[border]/page.tsx,true,true,true,borders,
https://saudiprivatetransfers.com/border-transfers/jordan-border,/border-transfers/jordan-border,border-transfer,data/borders.ts via app/(main)/border-transfers/[border]/page.tsx,true,true,true,borders,
https://saudiprivatetransfers.com/cities/riyadh,/cities/riyadh,city-hub,lib/hotel-transfers.ts hotelCities() via app/(main)/cities/[city]/page.tsx,true,true,true,city-hub,
https://saudiprivatetransfers.com/cities/jeddah,/cities/jeddah,city-hub,lib/hotel-transfers.ts hotelCities() via app/(main)/cities/[city]/page.tsx,true,true,true,city-hub,
https://saudiprivatetransfers.com/cities/makkah,/cities/makkah,city-hub,lib/hotel-transfers.ts hotelCities() via app/(main)/cities/[city]/page.tsx,true,true,true,city-hub,
https://saudiprivatetransfers.com/cities/madinah,/cities/madinah,city-hub,lib/hotel-transfers.ts hotelCities() via app/(main)/cities/[city]/page.tsx,true,true,true,city-hub,
https://saudiprivatetransfers.com/cities/dammam,/cities/dammam,city-hub,lib/hotel-transfers.ts hotelCities() via app/(main)/cities/[city]/page.tsx,true,true,true,city-hub,
https://saudiprivatetransfers.com/distance/jeddah-to-makkah-distance,/distance/jeddah-to-makkah-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/makkah-to-madinah-distance,/distance/makkah-to-madinah-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/madinah-to-makkah-distance,/distance/madinah-to-makkah-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/jeddah-to-madinah-distance,/distance/jeddah-to-madinah-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/riyadh-to-dammam-distance,/distance/riyadh-to-dammam-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/dammam-to-riyadh-distance,/distance/dammam-to-riyadh-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/riyadh-to-jeddah-distance,/distance/riyadh-to-jeddah-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/riyadh-to-alula-distance,/distance/riyadh-to-alula-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/madinah-to-alula-distance,/distance/madinah-to-alula-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
